height,lenght,area,eccen,p_black,p_and,mean_tr,blackpix,blackand,wb_trans,outcome
5.0,38.0,190.0,7.6,0.426,0.989,1.42,81.0,188.0,57.0,1
?,40.0,400.0,?,?,0.878,1.9,135.0,?,71.0,1
7.0,11.0,77.0,1.571,0.403,?,1.48,31.0,75.0,21.0,1
7.0,96.0,672.0,13.714,?,0.988,1.77,211.0,?,?,1
13.0,228.0,2964.0,?,0.24,?,?,?,2765.0,235.0,1
9.0,17.0,153.0,?,?,0.529,1.75,28.0,81.0,?,1
?,45.0,405.0,5.0,0.442,0.956,3.31,179.0,387.0,?,1
?,84.0,672.0,10.5,0.36,0.954,1.94,?,641.0,?,1
8.0,22.0,176.0,2.75,0.403,?,2.03,71.0,?,35.0,1
8.0,5.0,40.0,?,0.425,1.0,?,17.0,40.0,?,1
9.0,105.0,945.0,?,?,0.8690000000000001,?,316.0,?,144.0,1
10.0,159.0,1590.0,15.9,0.377,0.763,3.13,600.0,1213.0,?,1
8.0,71.0,568.0,8.875,0.289,0.574,1.64,?,?,100.0,1
9.0,?,252.0,?,0.25,0.77,?,63.0,194.0,?,1
2.0,?,314.0,78.5,0.506,?,26.5,159.0,173.0,6.0,0
8.0,11.0,?,1.375,0.25,?,1.29,22.0,?,17.0,1
10.0,9.0,?,0.9,0.522,0.6559999999999999,?,47.0,59.0,5.0,1
6.0,?,426.0,11.833,?,0.958,1.57,?,?,89.0,1
8.0,31.0,248.0,3.875,0.411,0.742,2.04,102.0,184.0,?,1
6.0,18.0,108.0,3.0,0.343,0.926,1.76,37.0,100.0,21.0,1
5.0,26.0,?,?,0.4920000000000001,0.785,2.37,64.0,?,27.0,1
7.0,11.0,77.0,1.571,0.364,0.922,1.75,28.0,71.0,?,1
8.0,27.0,216.0,3.375,0.208,0.852,1.45,45.0,184.0,?,1
?,263.0,1578.0,?,?,?,1.11,196.0,1041.0,177.0,1
7.0,164.0,1148.0,23.429,0.281,0.838,1.6,323.0,?,202.0,1
24.0,?,?,7.082999999999998,0.931,?,17.04,?,?,223.0,1
7.0,23.0,161.0,3.286,?,?,1.37,56.0,161.0,41.0,1
7.0,?,98.0,2.0,0.184,0.612,18.0,?,60.0,1.0,1
?,80.0,800.0,?,0.314,?,2.06,?,639.0,122.0,1
8.0,59.0,?,7.375,?,0.873,2.77,180.0,?,?,1
6.0,?,234.0,6.5,0.303,0.7390000000000001,1.58,71.0,173.0,?,1
11.0,?,275.0,2.273,0.276,0.629,1.9,76.0,173.0,40.0,1
12.0,?,3132.0,?,0.223,0.578,1.92,698.0,1810.0,364.0,1
7.0,92.0,644.0,13.143,0.309,0.8959999999999999,1.88,?,577.0,106.0,1
?,?,?,268.5,0.523,0.5670000000000001,62.44,562.0,?,?,0
11.0,33.0,363.0,3.0,0.295,0.6940000000000001,1.98,?,252.0,54.0,1
8.0,?,416.0,6.5,?,0.921,2.88,187.0,383.0,65.0,1
5.0,43.0,215.0,?,?,0.7859999999999999,1.33,57.0,?,43.0,1
6.0,49.0,294.0,8.167,0.32,0.527,?,94.0,155.0,32.0,1
8.0,4.0,?,0.5,?,?,2.17,13.0,32.0,6.0,1
1.0,?,12.0,?,0.667,1.0,?,8.0,12.0,2.0,0
9.0,?,243.0,3.0,0.34600000000000003,0.951,1.95,?,231.0,43.0,1
?,?,9324.0,11.893,?,?,4.55,?,6057.0,718.0,1
10.0,36.0,360.0,3.6,0.264,?,1.86,95.0,256.0,?,1
8.0,21.0,168.0,2.625,?,1.0,3.54,92.0,168.0,26.0,1
1.0,257.0,?,257.0,?,?,257.0,257.0,?,1.0,0
8.0,63.0,504.0,?,0.256,0.6940000000000001,1.52,129.0,350.0,85.0,1
?,35.0,?,4.375,?,0.918,1.96,?,?,?,1
11.0,?,704.0,?,0.25,?,2.0,?,?,88.0,1
10.0,?,2400.0,24.0,0.383,0.821,2.75,919.0,1971.0,334.0,1
?,475.0,950.0,237.5,0.504,0.544,95.8,479.0,?,?,0
10.0,12.0,?,1.2,0.208,0.583,1.67,25.0,70.0,?,0
8.0,6.0,48.0,0.75,0.5,0.8540000000000001,3.0,24.0,41.0,8.0,1
8.0,275.0,2200.0,34.375,0.209,?,1.31,460.0,1621.0,351.0,1
?,424.0,6784.0,26.5,0.371,?,?,?,4879.0,488.0,1
?,19.0,38.0,9.5,0.184,0.5529999999999999,3.5,7.0,21.0,2.0,1
10.0,212.0,2120.0,21.2,?,?,1.85,508.0,?,274.0,1
?,245.0,2695.0,22.273000000000003,0.252,?,1.86,?,2235.0,365.0,1
?,70.0,70.0,?,1.0,1.0,70.0,70.0,?,1.0,0
11.0,127.0,1397.0,11.545,0.266,0.6859999999999999,?,?,?,166.0,1
6.0,7.0,42.0,1.167,0.405,0.833,1.89,17.0,35.0,9.0,1
?,5.0,?,0.35700000000000004,?,0.514,6.2,31.0,?,?,1
12.0,72.0,864.0,6.0,?,0.862,?,531.0,745.0,?,1
9.0,?,801.0,9.889,0.3,0.5589999999999999,?,240.0,448.0,110.0,1
6.0,17.0,102.0,2.833,0.245,?,1.56,25.0,61.0,16.0,1
25.0,?,7300.0,?,?,?,?,?,6670.0,454.0,1
?,101.0,1111.0,9.182,0.264,0.852,1.65,293.0,947.0,178.0,1
4.0,4.0,16.0,?,0.5,0.5,?,8.0,?,1.0,1
8.0,29.0,?,3.625,0.444,?,?,103.0,232.0,?,1
14.0,19.0,?,1.357,0.113,?,30.0,30.0,134.0,1.0,0
4.0,114.0,456.0,?,0.393,0.978,1.83,179.0,446.0,?,1
?,13.0,78.0,2.167,0.128,0.5770000000000001,1.67,10.0,45.0,6.0,1
6.0,11.0,?,1.833,0.318,0.7120000000000001,1.31,21.0,?,16.0,1
10.0,126.0,?,?,?,?,?,?,1103.0,?,1
9.0,32.0,288.0,3.556,?,0.7809999999999999,2.07,87.0,225.0,42.0,1
?,299.0,2691.0,33.222,0.133,?,1.31,358.0,1545.0,274.0,1
10.0,80.0,800.0,8.0,0.308,?,?,246.0,670.0,122.0,1
12.0,?,?,2.333,0.265,0.5920000000000001,3.07,89.0,199.0,?,1
8.0,?,600.0,9.375,?,?,2.05,?,?,?,1
?,36.0,360.0,?,0.35600000000000004,?,?,128.0,242.0,55.0,1
7.0,9.0,?,1.286,0.349,?,?,?,?,10.0,1
?,48.0,?,0.889,0.14300000000000002,0.264,6.85,370.0,685.0,54.0,0
11.0,74.0,?,6.727,0.267,0.628,?,217.0,511.0,98.0,1
11.0,?,539.0,4.455,?,?,4.3,?,359.0,43.0,1
1.0,413.0,413.0,?,0.998,?,412.0,?,413.0,1.0,0
6.0,44.0,?,7.332999999999998,0.265,0.8109999999999999,1.23,70.0,?,?,1
13.0,191.0,?,14.692,0.406,?,?,?,1532.0,214.0,1
5.0,?,?,0.4,0.7,0.7,7.0,?,7.0,1.0,1
13.0,6.0,78.0,0.462,0.436,0.449,34.0,34.0,?,1.0,1
?,61.0,610.0,6.1,0.29,0.657,2.16,177.0,401.0,?,1
8.0,532.0,4256.0,66.5,0.192,0.72,1.28,816.0,3066.0,636.0,1
8.0,9.0,?,?,0.458,0.986,2.2,33.0,?,15.0,1
1.0,48.0,?,48.0,0.875,1.0,10.5,42.0,48.0,4.0,0
1.0,87.0,87.0,87.0,0.92,1.0,16.0,?,87.0,?,0
?,146.0,1752.0,12.167,?,0.128,26.67,160.0,225.0,6.0,0
6.0,?,48.0,1.3330000000000002,0.417,1.0,?,?,?,?,1
?,8.0,?,1.143,0.28600000000000003,0.732,1.78,16.0,41.0,9.0,1
22.0,1.0,22.0,0.045,?,1.0,22.0,22.0,22.0,1.0,0
?,19.0,190.0,1.9,0.563,0.8370000000000001,8.23,?,159.0,13.0,1
1.0,29.0,29.0,29.0,0.931,1.0,13.5,27.0,29.0,2.0,0
8.0,30.0,?,?,0.342,0.8959999999999999,2.0,82.0,215.0,41.0,1
10.0,57.0,?,5.7,0.556,0.7190000000000001,5.2,317.0,410.0,61.0,1
?,46.0,368.0,?,0.391,0.951,1.85,144.0,?,?,1
3.0,183.0,549.0,61.0,0.488,0.5770000000000001,29.78,?,?,9.0,0
13.0,147.0,1911.0,?,0.358,?,3.6,684.0,1343.0,190.0,1
8.0,23.0,184.0,2.875,0.239,0.5539999999999999,1.76,44.0,102.0,25.0,1
7.0,?,133.0,?,0.451,0.97,2.73,60.0,129.0,22.0,1
48.0,?,19296.0,8.375,?,0.094,?,?,1814.0,256.0,0
16.0,?,5456.0,21.313,?,?,5.23,?,3949.0,394.0,1
?,70.0,560.0,8.75,0.332,0.8959999999999999,1.66,186.0,502.0,112.0,1
?,97.0,679.0,13.857,0.211,0.7909999999999999,?,143.0,537.0,?,1
11.0,?,3784.0,?,0.446,?,?,?,?,358.0,1
?,19.0,?,2.111,0.292,?,1.52,50.0,117.0,33.0,1
1.0,15.0,15.0,15.0,0.5329999999999999,?,2.0,8.0,15.0,?,0
?,?,1620.0,?,0.16,?,1.39,?,847.0,186.0,1
9.0,508.0,?,?,0.16,0.52,?,732.0,2379.0,563.0,1
7.0,?,301.0,6.143,0.219,0.983,1.27,66.0,296.0,52.0,1
10.0,?,3160.0,31.6,?,0.6729999999999999,?,1158.0,2126.0,?,1
1.0,35.0,35.0,?,0.2,1.0,1.17,?,35.0,6.0,1
7.0,34.0,?,4.857,0.252,1.0,1.43,60.0,?,42.0,1
9.0,43.0,?,4.7780000000000005,?,0.953,3.15,186.0,369.0,59.0,1
8.0,69.0,552.0,8.625,0.279,0.687,1.5,154.0,379.0,?,1
?,271.0,?,11.783,?,?,?,786.0,2239.0,420.0,1
5.0,40.0,200.0,8.0,0.44,0.935,1.4,88.0,187.0,63.0,1
?,196.0,196.0,196.0,?,1.0,64.0,?,196.0,3.0,0
?,363.0,3267.0,40.333,?,0.532,1.28,417.0,1738.0,326.0,1
7.0,24.0,168.0,3.429,0.196,0.762,1.38,?,?,?,1
?,13.0,91.0,1.857,0.264,0.648,1.41,24.0,59.0,?,1
?,?,1000.0,?,0.436,0.91,?,436.0,910.0,172.0,1
8.0,46.0,?,5.75,0.348,?,1.97,128.0,?,65.0,1
6.0,13.0,?,?,0.333,0.846,?,26.0,66.0,?,1
14.0,185.0,2590.0,13.214,0.254,?,?,657.0,1687.0,289.0,1
7.0,13.0,91.0,?,?,0.989,7.89,71.0,90.0,?,1
9.0,?,?,11.0,0.464,0.942,2.52,413.0,839.0,164.0,1
10.0,15.0,150.0,1.5,0.247,0.72,1.61,37.0,108.0,?,1
12.0,?,?,14.667,?,0.599,?,637.0,1265.0,244.0,1
?,251.0,2510.0,25.1,0.179,?,1.37,?,1293.0,327.0,1
?,71.0,1562.0,3.227,?,0.8759999999999999,11.64,838.0,?,72.0,1
?,17.0,34.0,8.5,0.324,1.0,2.75,?,34.0,4.0,1
9.0,30.0,?,3.333,0.27,?,1.4,73.0,215.0,?,1
11.0,?,1309.0,?,0.236,?,1.75,309.0,978.0,?,1
?,?,6331.0,37.462,0.247,?,2.1,?,3988.0,745.0,1
10.0,256.0,2560.0,25.6,0.363,0.765,2.84,928.0,1959.0,327.0,1
7.0,20.0,140.0,2.857,0.407,0.929,?,57.0,?,?,1
?,262.0,2882.0,23.818,?,0.57,1.84,685.0,1643.0,373.0,1
7.0,11.0,77.0,1.571,?,0.883,1.63,?,?,16.0,1
?,?,95.0,3.8,0.389,0.895,1.32,?,85.0,28.0,1
1.0,?,34.0,?,0.353,1.0,1.71,12.0,?,7.0,0
7.0,12.0,84.0,?,0.226,?,1.9,19.0,66.0,?,1
9.0,36.0,324.0,?,0.654,?,6.42,212.0,298.0,?,1
6.0,96.0,?,16.0,0.262,0.8420000000000001,1.51,151.0,485.0,100.0,1
?,177.0,885.0,35.4,?,0.498,1.71,200.0,441.0,117.0,1
1.0,47.0,47.0,47.0,0.34,1.0,1.14,16.0,47.0,14.0,1
5.0,?,?,1.6,?,0.975,2.18,24.0,39.0,11.0,1
7.0,20.0,140.0,?,0.436,0.736,2.35,61.0,103.0,26.0,1
7.0,33.0,231.0,4.714,?,0.848,1.98,79.0,?,?,1
11.0,?,1694.0,14.0,?,?,?,?,884.0,163.0,1
9.0,127.0,1143.0,14.111,0.213,0.679,1.58,243.0,776.0,154.0,1
9.0,?,?,2.0,0.623,0.8640000000000001,7.77,101.0,140.0,?,1
?,32.0,160.0,?,?,?,1.47,?,?,47.0,1
?,13.0,?,2.6,0.338,0.723,2.2,22.0,47.0,10.0,1
6.0,?,?,5.5,0.247,0.813,1.2,49.0,?,41.0,1
?,?,24360.0,0.863,0.7979999999999999,?,?,?,23457.0,1488.0,0
12.0,58.0,696.0,4.833,0.343,0.8029999999999999,3.85,?,?,62.0,1
10.0,19.0,?,1.9,?,0.905,1.68,57.0,?,34.0,1
15.0,67.0,?,4.467,0.293,?,3.59,?,?,82.0,1
8.0,?,240.0,?,0.354,?,2.02,85.0,?,42.0,1
7.0,30.0,?,4.2860000000000005,?,0.948,1.55,68.0,?,44.0,1
9.0,28.0,?,3.111,0.258,0.607,1.51,65.0,153.0,43.0,1
1.0,?,27.0,27.0,?,1.0,4.0,?,?,4.0,1
10.0,8.0,80.0,0.8,?,1.0,9.0,54.0,80.0,6.0,1
11.0,26.0,286.0,2.364,?,0.804,1.79,75.0,?,42.0,1
6.0,15.0,?,2.5,0.244,?,?,22.0,?,10.0,1
?,85.0,765.0,9.444,0.395,0.846,2.32,302.0,647.0,130.0,1
38.0,69.0,?,1.816,0.476,0.8390000000000001,4.27,1247.0,?,?,1
10.0,?,160.0,1.6,0.375,0.769,?,60.0,?,?,1
6.0,9.0,?,1.5,0.35200000000000004,0.87,1.58,19.0,47.0,12.0,1
?,?,65.0,?,0.6459999999999999,1.0,3.0,42.0,65.0,14.0,0
?,?,?,2.0,0.375,?,1.5,27.0,68.0,18.0,1
10.0,20.0,?,2.0,0.385,0.87,?,?,?,36.0,1
9.0,?,333.0,?,?,0.964,2.7,151.0,321.0,?,1
12.0,142.0,1704.0,11.833,?,?,3.04,575.0,?,189.0,1
7.0,?,7.0,0.14300000000000002,1.0,1.0,7.0,7.0,7.0,1.0,0
4.0,?,188.0,11.75,0.298,0.7390000000000001,2.33,56.0,?,24.0,1
9.0,?,4581.0,56.556,0.096,0.379,?,439.0,1736.0,328.0,1
7.0,40.0,280.0,5.714,0.229,0.6859999999999999,1.28,?,192.0,50.0,1
8.0,?,112.0,1.75,?,0.7859999999999999,1.88,47.0,88.0,?,1
7.0,45.0,315.0,6.4289999999999985,?,0.7709999999999999,2.22,120.0,243.0,?,1
1.0,18.0,18.0,?,0.389,1.0,3.5,7.0,18.0,2.0,1
?,?,4675.0,?,?,?,?,2272.0,4390.0,306.0,1
9.0,132.0,1188.0,14.667,0.168,?,1.34,199.0,823.0,149.0,1
9.0,?,783.0,9.667,0.444,0.962,2.37,?,753.0,147.0,1
6.0,12.0,?,?,?,1.0,1.53,?,72.0,15.0,1
2.0,176.0,?,88.0,0.528,0.605,31.0,186.0,213.0,6.0,0
9.0,20.0,180.0,2.222,0.261,0.556,2.35,47.0,100.0,?,1
14.0,192.0,2688.0,13.714,0.234,?,?,?,?,275.0,1
8.0,240.0,1920.0,30.0,?,0.515,?,373.0,988.0,279.0,1
?,67.0,536.0,8.375,0.392,0.7240000000000001,2.31,210.0,388.0,91.0,1
5.0,?,345.0,13.8,0.249,0.632,1.51,86.0,218.0,?,1
11.0,99.0,1089.0,9.0,?,0.601,?,250.0,?,?,1
1.0,206.0,206.0,?,0.99,1.0,204.0,204.0,206.0,1.0,0
9.0,?,729.0,9.0,?,0.542,1.49,136.0,?,91.0,1
8.0,37.0,?,4.625,?,0.831,1.87,99.0,?,53.0,1
7.0,18.0,126.0,?,?,0.865,2.14,45.0,109.0,?,1
?,?,?,27.1,0.249,0.7040000000000001,1.89,675.0,1908.0,358.0,1
10.0,39.0,390.0,?,0.344,0.59,2.79,134.0,230.0,48.0,1
7.0,47.0,?,6.714,0.158,0.289,5.78,52.0,95.0,9.0,0
?,4.0,28.0,0.5710000000000001,0.321,1.0,?,?,?,3.0,1
13.0,38.0,?,2.923,0.332,0.935,4.0,164.0,?,41.0,1
7.0,114.0,798.0,16.285999999999998,0.253,?,1.77,202.0,591.0,?,1
?,116.0,10092.0,1.3330000000000002,0.406,?,?,4093.0,4194.0,39.0,1
11.0,?,3025.0,25.0,0.287,0.637,2.83,868.0,1928.0,307.0,1
6.0,?,?,4.833,0.333,?,1.53,58.0,139.0,?,1
8.0,19.0,152.0,2.375,0.382,0.7240000000000001,?,58.0,110.0,30.0,1
?,20.0,?,4.0,0.17,0.48,1.55,17.0,48.0,11.0,1
8.0,51.0,408.0,6.375,0.306,0.637,1.95,125.0,260.0,?,1
7.0,?,?,1.143,0.375,0.964,?,21.0,?,13.0,1
10.0,16.0,160.0,1.6,?,?,7.56,?,127.0,9.0,1
9.0,42.0,378.0,4.667,0.344,0.931,2.13,130.0,352.0,61.0,1
?,62.0,?,8.857000000000003,?,?,1.87,170.0,378.0,91.0,1
?,278.0,278.0,278.0,0.946,1.0,29.22,263.0,?,9.0,0
?,190.0,?,27.143,0.293,0.847,?,390.0,?,218.0,1
8.0,107.0,?,13.375,0.384,0.86,2.12,329.0,?,155.0,1
7.0,4.0,?,0.5710000000000001,0.25,0.857,2.33,7.0,24.0,3.0,1
9.0,102.0,918.0,11.333,0.166,0.56,?,152.0,514.0,96.0,1
10.0,21.0,?,2.1,0.3,0.81,1.91,63.0,170.0,?,1
5.0,98.0,490.0,19.6,0.341,0.639,2.14,167.0,313.0,78.0,1
8.0,44.0,352.0,5.5,0.486,0.952,?,171.0,335.0,58.0,1
10.0,66.0,?,6.6,0.324,?,2.25,?,515.0,95.0,1
11.0,?,2024.0,16.727,0.484,?,?,979.0,1789.0,213.0,1
10.0,?,5110.0,51.1,0.141,0.542,1.36,?,2772.0,532.0,1
?,?,?,4.125,0.424,0.867,?,?,?,50.0,1
?,?,6474.0,38.308,?,?,?,1820.0,4453.0,799.0,1
8.0,19.0,152.0,2.375,0.395,?,1.94,60.0,?,31.0,1
?,409.0,5317.0,31.462,0.267,?,?,1421.0,3095.0,637.0,1
?,6.0,42.0,?,0.5,1.0,?,21.0,42.0,9.0,1
8.0,14.0,?,1.75,0.339,0.884,1.73,38.0,99.0,22.0,1
?,?,98368.0,2.189,?,0.07,?,?,6884.0,428.0,0
9.0,?,2403.0,29.667,0.16399999999999998,?,1.28,?,?,?,1
10.0,?,1740.0,17.4,?,0.733,2.02,483.0,1276.0,239.0,1
7.0,?,175.0,?,0.349,?,?,61.0,?,?,1
8.0,34.0,272.0,4.25,0.419,0.7829999999999999,2.0,114.0,213.0,?,1
4.0,17.0,68.0,?,0.191,0.647,1.86,13.0,?,7.0,1
6.0,21.0,126.0,3.5,0.238,0.738,?,30.0,93.0,19.0,1
10.0,327.0,3270.0,32.7,0.379,0.767,2.75,1239.0,2508.0,450.0,1
?,52.0,260.0,10.4,?,0.542,1.35,?,141.0,40.0,1
7.0,?,497.0,?,0.231,?,1.37,115.0,?,?,1
?,20.0,180.0,2.222,?,0.5,1.62,42.0,90.0,26.0,1
8.0,?,?,4.0,0.3670000000000001,?,2.47,?,176.0,?,1
9.0,47.0,423.0,5.222,0.385,0.917,?,163.0,388.0,65.0,1
?,117.0,1404.0,9.75,0.22,?,1.68,?,945.0,184.0,1
11.0,8.0,?,0.727,0.727,0.989,?,64.0,?,6.0,1
7.0,57.0,?,8.142999999999999,0.321,0.952,1.47,128.0,380.0,87.0,1
10.0,205.0,2050.0,20.5,0.381,0.708,3.04,781.0,1451.0,257.0,1
7.0,35.0,245.0,5.0,?,1.0,2.2,?,245.0,55.0,1
7.0,6.0,?,0.857,0.5,0.5479999999999999,21.0,21.0,23.0,?,1
5.0,39.0,195.0,?,0.395,0.826,?,77.0,161.0,?,1
11.0,118.0,1298.0,10.727,0.459,0.742,4.81,?,963.0,?,1
?,?,1500.0,?,0.252,0.585,2.07,378.0,878.0,?,1
?,?,12275.0,?,0.454,?,?,?,11502.0,773.0,1
12.0,?,528.0,3.667,?,?,?,155.0,?,67.0,1
9.0,34.0,306.0,3.778,0.379,0.961,?,116.0,294.0,68.0,1
?,117.0,936.0,14.625,0.201,?,1.45,188.0,653.0,130.0,1
7.0,?,70.0,?,0.28600000000000003,0.7,1.25,20.0,49.0,16.0,1
9.0,84.0,756.0,9.333,?,0.7909999999999999,?,?,598.0,119.0,1
13.0,136.0,1768.0,10.462,0.415,0.778,?,733.0,1375.0,160.0,1
11.0,?,319.0,2.636,0.298,0.752,2.21,95.0,240.0,43.0,1
8.0,14.0,?,1.75,?,0.991,2.56,?,?,?,1
11.0,85.0,?,7.727,0.268,0.902,1.73,?,843.0,145.0,1
8.0,?,1848.0,28.875,0.21,0.5429999999999999,1.65,389.0,1003.0,236.0,1
7.0,21.0,147.0,?,0.259,0.8370000000000001,1.46,38.0,?,26.0,1
9.0,63.0,567.0,7.0,0.298,0.787,2.01,169.0,446.0,84.0,1
9.0,?,?,7.444,0.468,0.823,3.76,282.0,496.0,75.0,1
?,?,4784.0,7.077000000000001,?,?,?,3696.0,4241.0,219.0,1
7.0,123.0,861.0,17.570999999999998,0.139,0.674,1.26,120.0,580.0,95.0,1
7.0,31.0,217.0,4.4289999999999985,0.28600000000000003,0.6729999999999999,1.55,62.0,146.0,40.0,1
?,8.0,64.0,1.0,?,?,?,?,64.0,12.0,1
7.0,?,?,0.14300000000000002,1.0,1.0,7.0,7.0,7.0,?,0
5.0,97.0,485.0,19.4,0.334,0.831,?,?,403.0,82.0,1
6.0,16.0,?,?,0.198,0.76,?,19.0,73.0,8.0,1
13.0,386.0,5018.0,29.692,0.28600000000000003,0.6579999999999999,2.19,1437.0,3301.0,657.0,1
11.0,9.0,?,0.818,0.465,0.687,5.75,46.0,68.0,8.0,1
1.0,45.0,45.0,?,0.2,1.0,?,9.0,45.0,?,1
9.0,184.0,1656.0,20.444000000000006,0.206,0.659,1.36,341.0,1091.0,251.0,1
?,12.0,120.0,?,0.333,0.867,1.82,40.0,104.0,22.0,1
3.0,304.0,?,?,0.555,0.6859999999999999,?,506.0,626.0,12.0,0
16.0,?,3888.0,15.188,?,?,5.5,1530.0,2756.0,278.0,1
10.0,33.0,330.0,3.3,?,0.645,3.25,?,213.0,40.0,1
17.0,22.0,?,1.294,0.321,?,8.57,?,152.0,14.0,1
8.0,?,224.0,3.5,0.442,?,?,99.0,178.0,40.0,1
8.0,83.0,?,10.375,0.325,0.908,1.76,216.0,?,123.0,1
?,21.0,147.0,?,0.306,0.741,1.67,45.0,109.0,?,1
9.0,?,270.0,3.333,0.285,0.6,1.51,?,162.0,51.0,1
9.0,59.0,531.0,6.556,0.348,?,?,185.0,?,82.0,1
9.0,41.0,369.0,4.556,0.244,0.6609999999999999,1.32,?,244.0,68.0,1
7.0,38.0,266.0,?,?,0.955,1.32,66.0,254.0,?,1
10.0,23.0,230.0,2.3,?,0.8909999999999999,2.35,?,205.0,31.0,1
8.0,?,72.0,1.125,0.431,?,?,31.0,69.0,15.0,1
?,?,320.0,5.0,0.456,0.997,2.7,146.0,319.0,54.0,1
?,?,480.0,1.875,0.133,0.471,2.29,64.0,?,28.0,0
8.0,35.0,280.0,4.375,?,0.996,2.14,?,279.0,58.0,1
9.0,9.0,81.0,1.0,?,0.877,?,28.0,71.0,10.0,1
8.0,241.0,1928.0,30.125,?,0.498,1.26,230.0,?,?,1
1.0,?,?,187.0,0.963,1.0,25.71,?,?,7.0,0
12.0,?,96.0,?,?,?,5.9,59.0,93.0,10.0,1
10.0,154.0,1540.0,15.4,?,?,2.55,527.0,1022.0,?,1
?,101.0,?,16.833,?,0.8759999999999999,1.93,249.0,531.0,?,1
12.0,50.0,600.0,4.167,?,0.627,?,207.0,?,?,1
9.0,82.0,738.0,9.111,?,0.947,2.13,236.0,699.0,?,1
7.0,96.0,672.0,?,?,0.688,1.54,182.0,462.0,118.0,1
10.0,?,190.0,?,0.363,?,2.46,?,159.0,?,1
?,?,1870.0,6.471,0.175,0.603,1.46,328.0,1128.0,?,1
?,81.0,?,9.0,0.348,0.927,2.21,254.0,676.0,?,1
13.0,116.0,1508.0,?,0.279,0.6579999999999999,?,421.0,992.0,183.0,1
8.0,82.0,?,?,?,0.8029999999999999,2.78,?,527.0,?,1
1.0,?,14.0,14.0,?,1.0,14.0,14.0,14.0,1.0,0
9.0,56.0,504.0,6.222,0.196,0.617,1.24,99.0,311.0,80.0,1
?,185.0,1665.0,20.556,0.386,?,2.83,643.0,1142.0,227.0,1
7.0,16.0,112.0,2.286,0.42,0.768,1.96,47.0,86.0,?,1
11.0,184.0,2024.0,16.727,0.46,0.7959999999999999,?,931.0,1611.0,211.0,1
8.0,14.0,?,?,?,1.0,2.4,48.0,112.0,20.0,1
?,1.0,13.0,0.077,1.0,1.0,?,13.0,13.0,1.0,0
?,?,828.0,5.75,0.407,0.833,?,337.0,690.0,107.0,1
7.0,43.0,301.0,6.143,?,0.8009999999999999,1.41,?,241.0,68.0,1
10.0,?,2710.0,27.1,0.267,?,1.96,724.0,1892.0,369.0,1
1.0,277.0,277.0,?,1.0,1.0,?,277.0,277.0,?,0
?,?,2814.0,14.357,0.373,0.6409999999999999,?,1050.0,1804.0,217.0,1
8.0,15.0,120.0,1.875,?,0.8079999999999999,1.84,?,97.0,19.0,1
8.0,32.0,256.0,4.0,0.395,0.773,2.1,101.0,198.0,48.0,1
5.0,13.0,?,2.6,0.477,0.938,1.48,?,?,21.0,1
?,31.0,310.0,3.1,0.284,0.835,1.69,?,?,52.0,1
8.0,150.0,?,18.75,0.158,0.594,?,189.0,713.0,154.0,1
11.0,?,2981.0,24.636,0.198,0.628,1.52,591.0,1872.0,388.0,1
?,93.0,744.0,?,?,0.835,1.99,?,621.0,?,1
9.0,82.0,?,9.111,0.309,0.778,?,228.0,?,118.0,1
7.0,36.0,252.0,?,0.5670000000000001,0.929,2.51,143.0,234.0,?,1
16.0,12.0,192.0,0.75,?,0.833,?,?,160.0,14.0,1
8.0,199.0,1592.0,?,?,0.575,1.18,183.0,915.0,155.0,1
7.0,11.0,77.0,1.571,0.35100000000000003,?,1.8,27.0,67.0,15.0,1
8.0,17.0,136.0,2.125,0.353,?,2.0,48.0,?,?,1
8.0,?,64.0,?,0.234,?,5.0,15.0,?,3.0,1
10.0,21.0,210.0,?,?,0.933,2.91,96.0,196.0,33.0,1
10.0,123.0,1230.0,12.3,0.362,?,?,445.0,1092.0,149.0,1
84.0,1.0,84.0,0.012,1.0,?,84.0,84.0,84.0,?,0
11.0,21.0,?,?,0.316,0.58,?,?,134.0,17.0,1
10.0,271.0,?,?,0.173,0.557,?,469.0,1510.0,318.0,1
?,?,?,?,?,0.745,?,?,1200.0,229.0,1
?,?,5814.0,20.118,0.916,?,?,?,5790.0,176.0,0
2.0,199.0,?,99.5,?,0.508,32.17,193.0,?,6.0,0
7.0,?,602.0,12.286,?,0.701,?,177.0,422.0,?,1
7.0,23.0,161.0,3.286,0.342,0.7829999999999999,?,55.0,126.0,38.0,1
10.0,101.0,1010.0,10.1,0.442,0.855,2.92,446.0,864.0,153.0,1
8.0,54.0,432.0,6.75,0.275,0.778,1.37,119.0,?,?,1
8.0,131.0,1048.0,16.375,?,?,1.46,258.0,834.0,177.0,1
11.0,?,1056.0,?,0.277,?,?,?,718.0,160.0,1
9.0,?,99.0,1.222,0.343,1.0,1.42,?,99.0,?,1
8.0,18.0,144.0,?,0.389,0.931,2.24,?,134.0,?,1
8.0,?,120.0,1.875,?,1.0,2.38,57.0,120.0,?,1
12.0,?,132.0,0.917,0.371,?,1.63,49.0,132.0,30.0,1
?,58.0,522.0,6.444,0.203,0.531,1.34,106.0,?,?,1
?,1.0,?,0.006999999999999999,?,1.0,135.0,?,?,1.0,0
