height,lenght,area,eccen,p_black,p_and,mean_tr,blackpix,blackand,wb_trans,outcome
5.0,69.0,345.0,?,0.249,0.632,1.51,?,?,57.0,1
11.0,99.0,?,?,?,?,?,250.0,654.0,117.0,1
?,206.0,?,206.0,?,1.0,204.0,?,206.0,1.0,0
?,81.0,?,9.0,0.187,?,1.49,136.0,?,91.0,1
8.0,37.0,296.0,4.625,0.334,?,1.87,?,?,53.0,1
?,?,?,?,?,?,2.14,45.0,109.0,21.0,1
10.0,?,?,?,0.249,0.7040000000000001,?,?,?,?,1
?,39.0,390.0,3.9,0.344,0.59,?,?,230.0,48.0,1
?,47.0,?,?,0.158,?,5.78,?,95.0,?,0
7.0,?,?,0.5710000000000001,0.321,1.0,3.0,?,?,3.0,1
?,?,?,2.923,?,0.935,?,?,462.0,41.0,1
?,114.0,798.0,16.285999999999998,0.253,?,?,?,591.0,114.0,1
?,116.0,?,1.3330000000000002,?,0.416,104.95,?,?,39.0,1
?,275.0,3025.0,?,?,0.637,2.83,868.0,?,?,1
6.0,29.0,?,?,0.333,0.799,?,?,139.0,38.0,1
?,?,?,?,?,0.7240000000000001,?,?,110.0,30.0,1
?,20.0,?,?,0.17,?,1.55,?,48.0,11.0,1
?,51.0,?,?,?,0.637,?,125.0,260.0,64.0,1
7.0,?,?,?,?,?,1.62,21.0,?,?,1
?,16.0,?,?,0.425,0.794,?,68.0,?,9.0,1
9.0,42.0,378.0,4.667,?,?,?,130.0,?,61.0,1
7.0,?,434.0,8.857000000000003,?,?,?,170.0,378.0,91.0,1
?,278.0,278.0,?,0.946,1.0,29.22,?,278.0,9.0,0
?,190.0,1330.0,?,?,?,?,?,1126.0,218.0,1
?,107.0,856.0,?,?,0.86,2.12,?,?,155.0,1
?,4.0,?,0.5710000000000001,?,0.857,2.33,7.0,?,3.0,1
9.0,102.0,?,?,?,?,1.58,?,?,?,1
?,?,?,?,?,?,1.91,63.0,?,?,1
5.0,?,490.0,19.6,0.341,?,?,?,313.0,78.0,1
?,?,352.0,?,0.486,?,2.95,171.0,335.0,?,1
10.0,?,?,6.6,?,?,2.25,214.0,515.0,?,1
?,184.0,?,16.727,0.484,0.884,?,979.0,1789.0,213.0,1
?,511.0,?,?,?,?,?,?,2772.0,?,1
?,33.0,264.0,4.125,0.424,0.867,?,112.0,?,?,1
13.0,?,?,38.308,?,0.688,?,?,?,?,1
?,19.0,152.0,?,?,0.7040000000000001,?,60.0,107.0,31.0,1
13.0,409.0,?,?,0.267,0.5820000000000001,?,?,?,?,1
?,6.0,42.0,0.857,0.5,?,?,21.0,42.0,9.0,1
8.0,?,112.0,?,?,?,1.73,38.0,99.0,22.0,1
212.0,464.0,?,2.189,?,0.07,?,?,?,428.0,0
9.0,?,?,29.667,0.1639999999999999,0.73,?,393.0,1754.0,?,1
10.0,174.0,1740.0,17.4,?,0.733,2.02,?,?,?,1
?,?,?,?,?,0.737,2.26,61.0,?,27.0,1
?,?,272.0,4.25,?,?,2.0,114.0,213.0,57.0,1
?,?,68.0,?,0.191,?,1.86,13.0,?,7.0,1
?,21.0,?,?,?,0.738,1.58,30.0,93.0,19.0,1
?,327.0,?,?,?,0.767,2.75,?,2508.0,?,1
?,?,260.0,?,0.208,?,1.35,?,141.0,40.0,1
7.0,?,?,10.143,0.231,0.757,?,?,?,?,1
9.0,?,?,?,?,?,1.62,?,90.0,?,1
?,?,256.0,?,?,0.688,?,?,?,?,1
9.0,?,?,5.222,?,?,2.51,163.0,388.0,65.0,1
12.0,117.0,1404.0,9.75,0.22,?,1.68,309.0,?,184.0,1
11.0,8.0,?,0.727,0.727,0.989,10.67,64.0,87.0,6.0,1
?,57.0,?,8.142999999999999,?,?,1.47,?,380.0,87.0,1
10.0,205.0,2050.0,?,?,?,?,?,1451.0,?,1
7.0,35.0,245.0,?,0.494,?,2.2,121.0,245.0,?,1
7.0,?,?,?,0.5,?,21.0,?,?,?,1
5.0,?,?,7.8,0.395,0.826,?,77.0,161.0,21.0,1
11.0,?,?,?,?,?,4.81,596.0,?,?,1
10.0,?,?,15.0,?,?,2.07,?,?,183.0,1
25.0,491.0,?,19.64,?,0.937,7.21,?,?,?,1
12.0,44.0,?,3.667,0.294,0.742,2.31,?,392.0,67.0,1
9.0,?,306.0,3.778,0.379,0.961,1.71,116.0,294.0,68.0,1
?,?,?,14.625,0.201,?,1.45,188.0,653.0,130.0,1
?,?,70.0,?,?,0.7,?,?,?,?,1
9.0,?,?,9.333,0.288,?,1.83,?,?,119.0,1
13.0,?,1768.0,10.462,?,?,?,733.0,1375.0,?,1
11.0,?,319.0,?,0.298,0.752,?,95.0,240.0,?,1
?,14.0,112.0,1.75,?,0.991,2.56,?,?,18.0,1
?,85.0,935.0,7.727,0.268,?,?,?,?,?,1
8.0,231.0,?,28.875,0.21,?,?,389.0,?,236.0,1
7.0,?,147.0,3.0,0.259,?,1.46,38.0,123.0,26.0,1
9.0,63.0,?,?,0.298,0.787,2.01,?,?,?,1
9.0,67.0,603.0,?,?,0.823,?,?,?,?,1
?,184.0,?,7.077000000000001,?,?,16.88,?,4241.0,?,1
7.0,123.0,861.0,17.570999999999998,0.139,0.674,?,120.0,?,95.0,1
7.0,31.0,217.0,4.428999999999999,?,?,?,?,?,40.0,1
8.0,?,64.0,1.0,?,?,2.33,28.0,64.0,?,1
7.0,?,7.0,0.143,?,?,?,?,?,1.0,0
5.0,?,485.0,19.4,0.334,0.831,?,?,?,82.0,1
6.0,?,?,?,0.198,?,2.38,19.0,73.0,?,1
13.0,386.0,?,29.692,?,0.6579999999999999,?,1437.0,?,?,1
?,9.0,?,?,?,?,5.75,46.0,68.0,8.0,1
?,?,45.0,?,?,1.0,?,?,?,8.0,1
?,?,?,20.44400000000001,0.206,?,?,?,1091.0,?,1
10.0,?,?,1.2,0.333,0.867,?,?,104.0,22.0,1
3.0,304.0,?,101.33,?,?,42.17,?,626.0,12.0,0
?,?,3888.0,?,?,?,5.5,?,2756.0,278.0,1
?,?,330.0,?,?,0.645,3.25,130.0,213.0,?,1
?,?,?,1.294,?,0.406,8.57,120.0,?,?,1
8.0,28.0,224.0,?,?,?,2.48,99.0,178.0,?,1
?,83.0,?,10.375,?,?,1.76,?,603.0,?,1
7.0,?,?,?,0.306,?,1.67,?,?,?,1
9.0,?,?,?,0.285,?,1.51,77.0,162.0,?,1
?,59.0,531.0,?,?,0.8290000000000001,?,?,?,82.0,1
?,?,369.0,4.556,0.244,?,1.32,?,?,68.0,1
?,38.0,266.0,?,?,0.955,1.32,66.0,254.0,50.0,1
?,23.0,230.0,?,0.317,?,2.35,?,205.0,31.0,1
?,9.0,72.0,1.125,0.431,?,?,?,69.0,15.0,1
?,?,320.0,5.0,0.456,0.997,2.7,?,319.0,54.0,1
?,30.0,480.0,?,0.133,?,2.29,64.0,?,28.0,0
8.0,?,?,?,?,0.996,?,?,?,58.0,1
?,9.0,?,1.0,0.346,?,2.8,28.0,71.0,10.0,1
8.0,?,?,?,?,?,1.26,?,960.0,182.0,1
?,187.0,187.0,?,0.963,?,?,180.0,187.0,?,0
12.0,8.0,?,?,?,0.969,?,59.0,93.0,10.0,1
10.0,154.0,1540.0,?,0.342,?,2.55,527.0,1022.0,?,1
6.0,101.0,?,?,0.411,0.8759999999999999,?,?,531.0,?,1
?,50.0,?,4.167,0.345,0.627,2.72,207.0,?,?,1
9.0,?,738.0,?,?,0.947,2.13,236.0,?,?,1
7.0,?,672.0,13.714,?,?,?,?,?,118.0,1
10.0,19.0,190.0,?,?,?,2.46,?,?,?,1
17.0,110.0,1870.0,6.471,0.175,0.603,1.46,?,?,224.0,1
9.0,81.0,729.0,9.0,?,0.927,?,254.0,676.0,115.0,1
13.0,116.0,?,8.923,0.279,0.6579999999999999,?,?,992.0,183.0,1
8.0,82.0,656.0,10.25,0.412,0.8029999999999999,2.78,270.0,?,?,1
?,14.0,14.0,14.0,?,?,?,?,?,?,0
?,56.0,?,?,0.196,0.617,1.24,?,311.0,?,1
9.0,?,1665.0,20.556,0.386,?,2.83,?,1142.0,227.0,1
?,16.0,112.0,?,0.42,?,1.96,47.0,86.0,?,1
11.0,?,2024.0,16.727,0.46,?,?,931.0,?,?,1
?,?,?,1.75,?,?,2.4,48.0,112.0,?,1
13.0,?,13.0,0.077,1.0,1.0,13.0,?,13.0,1.0,0
?,?,?,5.75,0.407,?,?,337.0,690.0,107.0,1
7.0,?,?,?,?,?,1.41,96.0,?,?,1
?,?,2710.0,?,?,0.698,1.96,724.0,?,?,1
1.0,?,277.0,?,1.0,1.0,277.0,277.0,?,1.0,0
14.0,201.0,2814.0,14.357,0.373,?,?,1050.0,1804.0,?,1
8.0,15.0,?,?,?,0.8079999999999999,?,35.0,97.0,?,1
?,32.0,?,?,?,?,?,101.0,198.0,?,1
?,?,?,?,0.477,0.938,1.48,31.0,61.0,21.0,1
?,?,310.0,3.1,?,0.835,1.69,?,259.0,?,1
?,150.0,1200.0,?,0.158,?,?,?,713.0,?,1
?,?,?,?,?,0.628,?,?,?,?,1
?,?,744.0,11.625,0.324,0.835,1.99,?,621.0,?,1
?,?,738.0,9.111,?,?,1.93,228.0,?,118.0,1
?,?,252.0,?,0.5670000000000001,?,2.51,143.0,?,57.0,1
?,12.0,?,?,?,0.833,?,101.0,?,14.0,1
8.0,199.0,1592.0,24.875,0.115,0.575,1.18,?,?,?,1
7.0,?,77.0,?,0.351,?,1.8,27.0,?,?,1
8.0,?,136.0,?,0.353,?,?,?,109.0,?,1
8.0,8.0,64.0,1.0,0.234,0.328,5.0,15.0,21.0,?,1
10.0,?,210.0,2.1,?,?,?,?,?,?,1
?,?,1230.0,12.3,?,?,2.99,?,1092.0,?,1
?,1.0,?,0.012,1.0,1.0,?,?,84.0,?,0
11.0,?,231.0,1.909,0.316,?,4.29,73.0,134.0,17.0,1
10.0,?,?,?,0.173,0.557,?,469.0,?,318.0,1
9.0,?,?,19.889,?,0.745,2.4,550.0,?,229.0,1
?,342.0,?,20.118,?,0.996,?,?,?,?,0
?,?,?,?,0.485,0.508,?,193.0,202.0,?,0
?,?,602.0,12.286,0.294,?,1.69,177.0,422.0,105.0,1
?,23.0,161.0,3.286,0.342,0.7829999999999999,?,55.0,?,38.0,1
10.0,?,1010.0,?,0.442,?,?,?,?,?,1
8.0,?,?,6.75,?,?,1.37,?,?,?,1
8.0,131.0,1048.0,16.375,?,0.7959999999999999,?,?,?,?,1
?,?,?,?,0.277,?,?,?,?,160.0,1
?,?,99.0,?,0.343,1.0,?,?,?,24.0,1
?,?,?,2.25,?,0.931,2.24,?,134.0,25.0,1
8.0,15.0,120.0,1.875,0.475,?,?,57.0,120.0,24.0,1
?,?,132.0,0.917,?,1.0,?,49.0,?,?,1
9.0,?,522.0,6.444,0.203,?,1.34,106.0,?,79.0,1
?,?,136.0,0.0069999999999999,?,?,135.0,135.0,136.0,1.0,0
10.0,119.0,?,?,0.39,0.81,?,464.0,964.0,?,1
?,?,?,?,?,?,?,62.0,?,41.0,1
?,?,84.0,2.333,?,?,?,?,?,21.0,1
?,197.0,?,?,?,?,1.74,?,?,278.0,1
?,12.0,84.0,1.714,?,0.857,1.55,31.0,?,?,1
11.0,100.0,1100.0,?,0.473,?,?,?,?,158.0,1
14.0,34.0,476.0,2.4290000000000003,0.279,0.851,3.09,?,?,43.0,1
?,27.0,?,?,0.344,0.804,2.38,93.0,?,?,1
?,?,1715.0,?,?,?,?,?,?,175.0,1
7.0,16.0,112.0,2.286,0.446,?,2.0,?,?,?,1
9.0,100.0,?,11.111,?,0.637,1.83,?,?,?,1
5.0,?,?,66.6,0.374,0.413,?,?,?,17.0,0
?,?,?,4.2860000000000005,0.305,?,1.64,?,?,39.0,1
34.0,25.0,850.0,?,0.256,?,2.06,?,?,?,0
?,?,?,2.571,0.262,?,?,33.0,110.0,17.0,1
8.0,?,240.0,3.75,?,0.667,1.35,58.0,?,43.0,1
?,14.0,98.0,?,0.357,0.959,?,?,?,19.0,1
10.0,41.0,410.0,4.1,0.324,?,1.87,?,?,?,1
?,12.0,96.0,?,0.4270000000000001,?,2.16,41.0,87.0,?,1
?,177.0,?,177.0,0.203,1.0,1.03,36.0,?,35.0,1
12.0,?,?,?,?,0.7190000000000001,?,?,?,245.0,1
8.0,90.0,720.0,11.25,?,?,?,?,531.0,?,1
?,84.0,?,8.4,?,0.8490000000000001,?,299.0,713.0,121.0,1
7.0,?,?,5.428999999999999,0.353,0.902,2.04,?,240.0,46.0,1
7.0,?,?,?,0.327,?,?,48.0,?,28.0,1
?,?,?,?,?,?,1.8,?,74.0,15.0,1
?,?,220.0,2.2,0.591,?,?,130.0,?,20.0,1
11.0,?,275.0,2.273,0.36,?,?,?,250.0,47.0,1
8.0,44.0,352.0,?,0.455,0.949,3.2,?,?,50.0,1
?,251.0,?,25.1,?,0.621,?,?,?,287.0,1
?,54.0,?,?,0.378,0.622,?,?,?,65.0,1
10.0,262.0,2620.0,26.2,0.29,?,1.76,?,?,432.0,1
1.0,?,?,?,?,1.0,1.17,?,?,?,1
?,?,858.0,?,0.406,?,?,?,?,4.0,0
?,?,96.0,1.5,0.385,0.8959999999999999,?,37.0,?,22.0,1
11.0,9.0,99.0,?,0.343,?,?,?,?,10.0,1
8.0,53.0,?,6.625,?,?,1.54,152.0,416.0,?,1
11.0,?,?,22.364,0.349,?,?,944.0,2071.0,?,1
1.0,?,19.0,19.0,?,?,4.0,?,19.0,3.0,0
8.0,?,?,?,?,?,1.69,253.0,?,150.0,1
8.0,?,?,?,?,0.85,1.88,?,?,24.0,1
7.0,?,?,?,?,?,1.63,26.0,85.0,16.0,1
9.0,?,?,?,?,?,2.3,276.0,639.0,?,1
5.0,11.0,55.0,?,?,?,?,?,55.0,15.0,1
?,?,?,?,?,0.6659999999999999,?,128.0,?,?,1
6.0,32.0,192.0,?,0.365,?,?,70.0,184.0,?,1
?,18.0,?,?,0.278,0.716,?,45.0,116.0,27.0,1
7.0,4.0,?,?,?,?,?,?,10.0,?,1
10.0,?,120.0,?,?,?,1.57,44.0,120.0,28.0,1
9.0,?,?,?,?,?,?,?,1654.0,?,1
11.0,?,506.0,?,?,?,1.81,?,425.0,?,1
10.0,268.0,2680.0,?,?,?,?,?,?,?,1
?,13.0,?,?,0.308,0.934,?,?,?,17.0,1
?,185.0,?,18.5,0.36,?,2.81,666.0,?,?,1
23.0,?,?,?,0.942,1.0,17.44,?,2760.0,?,1
6.0,?,?,6.5,?,?,?,?,?,52.0,1
10.0,35.0,350.0,3.5,0.38,0.8290000000000001,2.02,133.0,?,66.0,1
?,?,42.0,1.167,?,0.7859999999999999,1.83,11.0,33.0,6.0,1
7.0,65.0,455.0,9.286,?,?,?,129.0,?,?,1
?,?,44.0,?,0.75,0.75,33.0,33.0,?,1.0,0
?,?,72.0,1.125,?,?,1.73,26.0,?,?,1
?,28.0,224.0,3.5,?,?,3.14,?,187.0,22.0,1
?,509.0,?,50.9,0.097,0.388,1.23,492.0,?,?,1
8.0,?,128.0,2.0,0.438,0.8909999999999999,?,?,?,21.0,1
?,?,?,?,?,0.883,1.72,?,565.0,?,1
?,6.0,48.0,?,?,?,?,?,31.0,?,1
?,23.0,?,2.3,0.343,?,1.88,79.0,182.0,?,1
10.0,?,490.0,?,0.551,?,?,270.0,462.0,?,1
?,4.0,20.0,?,0.5,0.7,10.0,?,14.0,1.0,1
5.0,13.0,?,2.6,0.308,0.831,?,?,?,11.0,1
?,?,?,5.727,?,?,3.08,286.0,?,93.0,1
?,34.0,?,?,0.225,?,?,69.0,231.0,?,1
?,?,55.0,?,?,?,1.71,24.0,49.0,?,1
5.0,17.0,85.0,?,0.412,?,?,?,80.0,20.0,1
16.0,?,?,23.5,?,0.58,?,?,3490.0,?,1
16.0,393.0,6288.0,24.563,?,?,5.13,?,4103.0,418.0,1
?,96.0,1632.0,5.647,0.366,0.675,?,597.0,?,?,1
?,101.0,?,9.182,?,0.77,?,281.0,856.0,?,1
?,181.0,1629.0,20.111,?,0.74,?,588.0,?,?,1
?,37.0,?,?,?,0.8079999999999999,?,?,269.0,?,1
9.0,12.0,?,?,0.444,?,?,48.0,108.0,?,1
13.0,?,325.0,?,0.234,?,?,?,?,?,1
11.0,?,1848.0,?,?,0.723,1.55,432.0,?,279.0,1
8.0,8.0,?,?,0.203,?,4.33,?,22.0,3.0,1
28.0,281.0,?,?,?,0.551,?,?,?,?,1
9.0,?,?,?,0.376,0.687,2.49,?,?,?,1
?,278.0,3336.0,23.167,?,?,15.91,?,?,?,0
7.0,20.0,140.0,2.857,0.493,?,?,?,?,?,1
10.0,86.0,860.0,?,0.326,0.8440000000000001,?,280.0,726.0,?,1
8.0,?,192.0,?,0.318,?,?,?,?,23.0,1
?,25.0,325.0,?,?,?,6.0,114.0,?,19.0,1
5.0,4.0,20.0,?,0.4,?,2.67,?,14.0,3.0,1
10.0,97.0,970.0,9.7,?,0.8320000000000001,2.48,410.0,?,165.0,1
?,?,126.0,2.571,0.31,?,1.39,39.0,121.0,28.0,1
5.0,5.0,25.0,1.0,0.52,1.0,2.17,?,25.0,?,1
7.0,?,?,?,?,?,?,?,110.0,31.0,1
10.0,8.0,?,?,?,?,4.0,?,56.0,8.0,1
1.0,40.0,40.0,40.0,0.875,1.0,11.67,?,?,?,0
?,13.0,65.0,?,?,?,?,?,58.0,13.0,1
10.0,236.0,?,23.6,0.183,0.5720000000000001,?,432.0,1349.0,?,1
?,?,830.0,8.3,?,0.8270000000000001,2.1,?,?,105.0,1
14.0,410.0,?,29.286,?,0.5920000000000001,?,?,3400.0,576.0,1
7.0,19.0,133.0,?,?,?,?,?,133.0,32.0,1
?,?,?,?,?,0.792,?,?,38.0,?,1
?,?,?,?,?,?,?,30.0,68.0,16.0,1
1.0,?,184.0,184.0,0.967,1.0,44.5,?,?,4.0,0
?,?,242.0,?,?,?,?,?,205.0,18.0,1
9.0,?,?,59.556,?,0.813,?,?,?,?,1
?,?,?,2.8,0.329,?,2.56,23.0,?,?,1
?,?,?,?,?,0.909,?,?,?,16.0,1
?,2.0,?,?,0.9,0.9,9.0,9.0,9.0,1.0,0
7.0,45.0,?,6.428999999999999,0.2,?,?,63.0,?,33.0,1
36.0,186.0,?,?,?,0.654,?,2126.0,?,?,1
?,8.0,8.0,?,1.0,1.0,8.0,?,8.0,1.0,0
?,?,?,?,0.312,0.7340000000000001,?,?,?,?,1
11.0,?,770.0,?,?,0.639,?,293.0,?,83.0,1
8.0,210.0,?,?,?,?,?,299.0,811.0,208.0,1
8.0,81.0,?,?,?,?,1.29,143.0,?,111.0,1
9.0,314.0,?,34.889,0.156,?,?,?,1659.0,352.0,1
?,16.0,?,1.778,0.278,?,1.48,?,?,27.0,1
?,151.0,?,?,0.184,?,1.4,250.0,679.0,178.0,1
?,?,?,2.273,0.327,0.84,?,90.0,?,?,1
7.0,31.0,?,?,0.281,?,1.56,61.0,148.0,?,1
11.0,?,1067.0,?,0.297,?,?,317.0,711.0,132.0,1
?,154.0,2310.0,?,0.423,?,?,?,1626.0,167.0,1
2.0,?,28.0,7.0,0.393,?,3.67,11.0,?,?,1
?,?,?,4.0,0.295,0.68,1.9,?,272.0,62.0,1
?,20.0,120.0,?,0.333,?,1.21,?,?,33.0,1
11.0,?,?,3.364,?,0.899,?,?,366.0,?,1
6.0,58.0,348.0,9.667,?,?,1.17,96.0,259.0,82.0,1
?,26.0,?,3.25,0.264,0.62,1.45,55.0,129.0,?,1
?,82.0,492.0,?,0.104,0.303,1.31,?,149.0,39.0,1
12.0,?,?,22.583,?,?,1.86,?,?,?,1
?,7.0,56.0,?,0.482,?,2.7,27.0,53.0,?,1
?,?,?,?,1.0,1.0,?,63.0,63.0,1.0,0
9.0,?,?,?,0.526,0.898,3.18,?,?,55.0,1
?,?,?,?,1.0,1.0,?,?,?,1.0,0
13.0,?,?,20.462,?,0.579,4.81,?,?,286.0,1
?,?,42.0,0.857,0.5479999999999999,?,?,?,?,9.0,1
?,?,?,14.286,?,?,?,206.0,443.0,?,1
?,?,180.0,?,0.511,0.872,?,92.0,?,31.0,1
?,?,28.0,0.5710000000000001,?,1.0,?,8.0,28.0,4.0,1
5.0,?,35.0,?,?,?,?,?,?,?,1
7.0,55.0,?,?,?,?,?,144.0,?,?,1
1.0,10.0,?,10.0,0.8,?,4.0,8.0,10.0,2.0,0
?,13.0,91.0,1.857,0.297,?,1.17,?,?,?,1
?,27.0,216.0,3.375,?,0.8290000000000001,?,47.0,?,22.0,1
?,16.0,?,2.0,?,?,?,42.0,123.0,?,1
6.0,?,36.0,?,0.306,?,?,?,?,3.0,1
?,?,35.0,?,0.257,1.0,1.13,9.0,35.0,8.0,1
?,20.0,?,?,?,?,1.48,?,?,29.0,1
?,?,?,5.778,0.306,?,?,143.0,?,86.0,1
?,?,?,17.285999999999998,?,?,?,?,572.0,?,1
8.0,42.0,?,?,?,0.7559999999999999,1.74,?,254.0,?,1
11.0,?,?,?,?,?,?,539.0,?,?,1
?,?,328.0,?,0.335,0.933,2.08,?,?,53.0,1
8.0,?,?,7.5,0.335,?,1.85,161.0,439.0,?,1
?,?,?,10.857,0.301,0.8590000000000001,?,160.0,457.0,?,1
8.0,10.0,80.0,?,0.475,0.888,?,38.0,71.0,13.0,1
?,?,147.0,3.0,0.293,?,?,43.0,119.0,?,1
?,?,216.0,?,?,0.87,1.36,61.0,188.0,?,1
11.0,?,?,7.636,?,?,?,242.0,758.0,143.0,1
6.0,8.0,?,1.3330000000000002,0.458,0.7290000000000001,2.44,22.0,35.0,9.0,1
?,271.0,?,30.111,0.292,0.727,?,?,?,?,1
?,?,?,2.125,0.346,1.0,?,?,?,?,1
9.0,8.0,72.0,?,?,0.972,?,?,?,?,1
9.0,?,684.0,8.443999999999999,0.436,0.955,2.37,298.0,?,126.0,1
8.0,99.0,?,?,0.211,?,1.48,167.0,?,?,1
6.0,6.0,36.0,1.0,?,?,?,?,?,?,1
7.0,?,?,?,0.355,?,1.85,?,246.0,55.0,1
12.0,414.0,?,34.5,?,0.7340000000000001,2.3,1554.0,?,?,1
?,?,?,1.3330000000000002,0.6459999999999999,?,?,31.0,?,10.0,1
?,?,98.0,2.0,0.296,?,2.9,29.0,?,?,1
5.0,?,?,8.6,0.456,?,?,98.0,215.0,69.0,1
10.0,?,?,2.2,?,?,?,?,?,?,1
?,?,?,10.0,?,0.675,27.0,?,?,?,0
?,34.0,?,?,?,0.906,2.01,143.0,308.0,?,1
?,32.0,288.0,?,0.413,?,?,?,286.0,69.0,1
1.0,?,35.0,35.0,?,1.0,10.0,30.0,?,3.0,0
16.0,399.0,?,24.938,?,?,?,2357.0,?,?,1
?,64.0,?,9.143,?,0.911,2.93,223.0,408.0,?,1
?,10.0,?,?,?,?,?,46.0,?,?,1
8.0,26.0,208.0,?,0.37,0.654,?,?,136.0,32.0,1
?,?,?,?,?,?,?,48.0,?,?,1
1.0,57.0,57.0,57.0,?,1.0,3.71,26.0,57.0,?,0
9.0,?,54.0,?,0.407,0.519,5.5,?,28.0,?,0
?,?,?,26.2,?,0.606,?,?,?,?,1
?,?,1520.0,?,0.297,?,?,?,?,208.0,1
?,?,174.0,4.833,0.293,0.92,1.5,51.0,?,?,1
7.0,8.0,?,?,0.161,?,?,?,29.0,5.0,1
?,?,?,3.714,?,?,?,?,182.0,36.0,1
8.0,46.0,?,?,0.356,?,1.79,?,352.0,73.0,1
?,352.0,?,39.111,?,?,?,?,?,486.0,1
4.0,17.0,68.0,4.25,?,0.5589999999999999,3.5,?,38.0,6.0,1
7.0,?,280.0,5.714,0.311,0.939,1.43,87.0,?,?,1
7.0,205.0,1435.0,?,?,0.573,1.26,156.0,?,?,1
?,13.0,?,?,?,?,13.0,?,13.0,?,0
10.0,33.0,330.0,?,?,0.8390000000000001,?,93.0,?,?,1
8.0,7.0,56.0,0.875,?,0.875,?,23.0,49.0,?,1
29.0,32.0,928.0,1.103,0.476,0.72,?,442.0,?,61.0,0
?,106.0,106.0,?,0.434,1.0,1.02,46.0,106.0,45.0,0
9.0,?,189.0,?,0.354,0.878,2.68,67.0,?,25.0,1
9.0,40.0,?,4.444,?,0.925,?,178.0,333.0,?,1
8.0,?,?,2.25,0.215,?,2.38,31.0,117.0,?,1
8.0,83.0,?,10.375,0.357,0.979,1.98,?,650.0,?,1
39.0,70.0,2730.0,1.795,0.09,0.255,7.0,?,697.0,35.0,0
8.0,20.0,?,?,?,?,3.5,84.0,?,?,1
9.0,?,2403.0,29.667,?,0.517,?,315.0,?,234.0,1
?,?,360.0,?,?,0.564,1.88,?,203.0,?,1
10.0,?,1970.0,?,?,0.7509999999999999,?,482.0,1479.0,258.0,1
?,11.0,?,1.0,?,?,4.08,?,?,13.0,1
10.0,272.0,?,?,0.211,?,?,573.0,2101.0,401.0,1
8.0,16.0,?,?,0.328,0.969,1.91,42.0,124.0,22.0,1
7.0,25.0,?,?,?,?,?,76.0,?,42.0,1
10.0,?,350.0,3.5,0.337,0.7140000000000001,1.87,?,?,63.0,1
20.0,32.0,640.0,1.6,?,0.555,21.15,?,?,13.0,1
8.0,23.0,?,?,?,1.0,?,85.0,184.0,?,1
?,74.0,?,?,?,0.708,2.17,?,?,?,1
?,?,?,?,?,0.622,?,576.0,?,?,0
?,78.0,780.0,?,?,0.856,2.52,297.0,?,?,1
?,161.0,?,0.988,?,0.897,?,?,?,?,0
?,9.0,63.0,1.286,0.302,?,1.73,?,53.0,?,1
?,14.0,14.0,?,?,?,4.5,9.0,?,?,0
?,?,?,?,?,?,?,?,96.0,25.0,1
?,?,189.0,?,?,0.688,?,49.0,130.0,?,1
49.0,79.0,?,1.612,0.084,?,?,?,?,44.0,0
9.0,98.0,882.0,10.889,?,?,2.78,433.0,859.0,156.0,1
?,?,?,?,0.4320000000000001,?,2.78,?,?,59.0,1
?,?,136.0,2.125,?,?,?,52.0,?,21.0,1
7.0,?,119.0,?,?,0.908,?,40.0,108.0,27.0,1
?,?,?,?,0.993,1.0,140.5,?,?,?,0
7.0,211.0,1477.0,30.143,0.257,0.653,?,380.0,965.0,?,1
?,?,77.0,1.571,?,0.8440000000000001,1.5,?,?,16.0,1
8.0,6.0,48.0,?,?,?,1.64,18.0,48.0,11.0,1
?,?,?,?,?,0.8370000000000001,7.5,?,221.0,20.0,1
?,?,414.0,11.5,0.28,0.7440000000000001,1.4,116.0,?,83.0,1
10.0,?,?,8.9,0.252,?,?,224.0,?,69.0,1
?,3.0,?,0.068,0.598,?,2.47,?,?,32.0,0
?,2.0,16.0,0.25,0.563,?,9.0,9.0,?,1.0,1
?,?,24.0,0.1669999999999999,?,0.667,?,?,?,?,0
14.0,?,?,?,0.6829999999999999,0.927,12.07,?,?,?,1
?,?,?,?,?,0.741,2.58,?,?,104.0,1
?,?,?,?,?,0.617,?,?,?,22.0,1
9.0,82.0,738.0,?,?,0.871,2.11,243.0,643.0,?,1
12.0,?,300.0,?,?,0.643,?,96.0,193.0,37.0,1
25.0,71.0,1775.0,2.84,0.234,?,?,?,1328.0,187.0,1
?,109.0,?,13.625,0.219,0.595,1.61,191.0,?,119.0,1
?,13.0,65.0,2.6,?,?,3.0,36.0,?,?,1
?,?,?,10.714,0.225,?,4.14,472.0,1430.0,?,1
10.0,?,?,43.0,?,?,?,?,?,?,1
10.0,?,?,6.9,0.277,?,?,?,?,?,1
?,12.0,96.0,1.5,0.406,0.885,2.17,39.0,85.0,18.0,1
6.0,95.0,570.0,?,0.209,?,?,119.0,?,73.0,1
6.0,?,?,?,?,0.75,?,20.0,45.0,13.0,1
7.0,?,?,1.286,0.317,0.984,?,?,62.0,?,1
10.0,268.0,2680.0,?,?,?,6.02,?,?,?,1
?,?,96.0,1.5,0.417,?,?,40.0,?,19.0,1
10.0,51.0,?,5.1,0.41,0.667,3.12,209.0,340.0,?,1
